latitude,longitude,time
-37.653940000000006,148.02184,2019-11-28 0354
-37.65457,148.01735,2019-11-28 0354
-37.65521,148.01285,2019-11-28 0354
-37.64993,148.02556,2019-11-28 0354
-37.65057,148.02109,2019-11-28 0354
-37.46117,147.63446000000002,2019-11-28 0354
-37.61045,147.91031,2019-11-28 0354
-37.61446,147.90653999999998,2019-11-28 0354
-37.61784,147.90724,2019-11-28 0354
-37.62585,147.89972,2019-11-28 0354
-37.63412,147.9897,2019-11-28 0354
-37.44403,147.55576000000002,2019-11-28 0354
-37.44063,147.55505,2019-11-28 0354
-37.44124,147.55053999999998,2019-11-28 0354
-37.436609999999995,147.55881000000002,2019-11-28 0354
-37.43723,147.55432,2019-11-28 0354
-37.43784,147.54985,2019-11-28 0354
-37.69001,147.98619,2019-11-28 0354
-37.61636,148.02425,2019-11-28 1512
-37.616609999999994,147.99995,2019-11-28 1512
-37.61225,148.0202,2019-11-28 1512
-37.29211,148.24233999999998,2019-11-29 0330
-37.35484,148.27112,2019-11-29 0330
-37.35352,147.92635,2019-11-29 0330
-37.35022,147.91821000000002,2019-11-29 0330
-37.3469,148.26979,2019-11-29 0330
-37.35087,148.27039,2019-11-29 0330
-37.28908,148.24335,2019-11-29 0330
-37.33829,148.27501999999998,2019-11-29 0330
-37.617709999999995,148.02516,2019-11-29 0330
-37.63795,148.02933000000002,2019-11-29 0330
-37.641999999999996,148.02988,2019-11-29 0330
-37.61777,148.02625,2019-11-29 0330
-37.62245,148.02025,2019-11-29 0330
-37.6218,148.0269,2019-11-29 0330
-37.62175,148.02577,2019-11-29 0330
-37.33895,148.26865,2019-11-29 0330
-37.33432,148.27438,2019-11-29 0330
-37.36708,147.91391000000002,2019-11-29 0330
-37.6184,148.01971,2019-11-29 0330
-37.342929999999996,148.26918,2019-11-29 0330
-37.354240000000004,147.91908,2019-11-29 0330
-37.62035,147.99976999999998,2019-11-29 0330
-37.61905,148.01306,2019-11-29 0330
-37.62044,147.99872,2019-11-29 0330
-37.36807,148.26047,2019-11-29 0330
-37.618390000000005,148.01862,2019-11-29 0330
-37.6164,147.99811,2019-11-29 0330
-37.05903,146.93356,2019-11-29 0330
-37.35552,148.26457,2019-11-29 0330
-37.36343,148.26619,2019-11-29 0330
-37.35948,148.26533999999998,2019-11-29 0330
-37.06328,146.93416000000002,2019-11-29 0330
-37.33495,148.26825,2019-11-29 0330
-37.34881,147.93245,2019-11-29 0330
-37.335570000000004,148.26233,2019-11-29 0330
-37.28812,148.24182,2019-11-29 0330
-37.29306,148.24388000000002,2019-11-29 0330
-37.34952,147.92531,2019-11-29 0330
-36.871790000000004,147.42508999999998,2019-11-29 0330
-37.62243,148.01915,2019-11-29 0330
-37.2851,148.24277,2019-11-29 0330
-37.28414,148.24127,2019-11-29 0330
-37.29704,148.24448999999998,2019-11-29 0330
-37.26984,148.35336,2019-11-29 0330
-36.87143,147.42879,2019-11-29 0330
-37.29609,148.24289,2019-11-29 0330
-37.268359999999994,148.35138,2019-11-29 0330
-37.059459999999994,146.92906000000002,2019-11-29 0330
-37.32967,148.28026,2019-11-29 0330
-37.265209999999996,148.34331,2019-11-29 0330
-37.25793,148.33614,2019-11-29 0330
-37.254540000000006,148.33022,2019-11-29 0330
-37.251709999999996,148.31895,2019-11-29 0330
-37.33033,148.27386,2019-11-29 0330
-37.47788,147.95311999999998,2019-11-29 0330
-37.47327,147.95808,2019-11-29 0330
-37.47385,147.95232,2019-11-29 0330
-37.431940000000004,147.55463999999998,2019-11-29 0330
-37.47729,147.95898,2019-11-29 0330
-37.42225,147.56804,2019-11-29 0330
-37.44577,147.58389,2019-11-29 0330
-37.44527,147.58884,2019-11-29 0330
-37.44164,147.58342,2019-11-29 0330
-37.4421,147.5787,2019-11-29 0330
-37.42042,147.58661,2019-11-29 0330
-37.420840000000005,147.58228,2019-11-29 0330
-37.42129,147.57776,2019-11-29 0330
-37.42272,147.56328,2019-11-29 0330
-37.4269,147.56329,2019-11-29 0330
-37.42735,147.55873,2019-11-29 0330
-37.41758,147.57301,2019-11-29 0330
-37.41805,147.56825,2019-11-29 0330
-37.34813,147.93929,2019-11-29 0330
-37.41711,147.5777,2019-11-29 0330
-37.41667,147.5822,2019-11-29 0330
-37.41622,147.58676,2019-11-29 0330
-37.423159999999996,147.55879,2019-11-29 0330
-37.42177,147.57294,2019-11-29 0330
-37.33113,148.38185,2019-11-29 0330
-37.31725,148.39943,2019-11-29 0330
-37.337109999999996,148.3632,2019-11-29 0330
-37.33652,148.36885,2019-11-29 0330
-37.34628,148.35249,2019-11-29 0330
-37.34568,148.35814,2019-11-29 0330
-37.35723,148.32491000000002,2019-11-29 0330
-37.31007,148.39137,2019-11-29 0330
-37.308690000000006,148.40462,2019-11-29 0330
-37.30937,148.39812,2019-11-29 0330
-37.3133,148.39886,2019-11-29 0330
-37.31264,148.40518,2019-11-29 0330
-37.34479,148.40445,2019-11-29 0330
-37.342259999999996,148.39047,2019-11-29 0330
-37.33832,148.3898,2019-11-29 0330
-37.33506,148.38271,2019-11-29 0330
-37.33437,148.38921000000002,2019-11-29 0330
-37.32977,148.39485,2019-11-29 0330
-37.330420000000004,148.38861,2019-11-29 0330
-37.45531,147.63533,2019-11-29 0330
-37.4571,147.63724,2019-11-29 0330
-37.4579,147.6292,2019-11-29 0330
-37.45831,147.62523000000002,2019-11-29 0330
-37.45915,147.61681000000002,2019-11-29 0330
-37.69983,147.9444,2019-11-29 0330
-37.45962,147.61221,2019-11-29 0330
-37.62259,147.89738,2019-11-29 0330
-37.46059,147.62378,2019-11-29 0330
-37.46099,147.61952,2019-11-29 0330
-37.43736,147.54218,2019-11-29 0330
-37.4365,147.5509,2019-11-29 0330
-37.43565,147.55954,2019-11-29 0330
-37.43693,147.5466,2019-11-29 0330
-37.43608,147.55521000000002,2019-11-29 0330
-37.441520000000004,147.54248,2019-11-29 0330
-37.44108,147.54698,2019-11-29 0330
-37.44064,147.55138,2019-11-29 0330
-37.44523,147.54731999999998,2019-11-29 0330
-37.44255,147.57422,2019-11-29 0330
-37.60973,147.94283000000001,2019-11-29 0330
-37.60905,147.94948,2019-11-29 0330
-37.45773,147.61008,2019-11-29 0330
-37.61766,147.90533,2019-11-29 0330
-37.63505,147.97531,2019-11-29 0330
-37.63377,147.98843,2019-11-29 0330
-37.59537,147.92193999999998,2019-11-29 0330
-37.625040000000006,147.99365,2019-11-29 0330
-37.660779999999995,148.00589,2019-11-29 0330
-37.446690000000004,147.57463,2019-11-29 0330
-37.62892,147.95386000000002,2019-11-29 0330
-37.66482,148.00656,2019-11-29 0330
-37.62973,147.98772,2019-11-29 0330
-37.61808,147.90117,2019-11-29 0330
-37.61357,147.90501,2019-11-29 0330
-37.61399,147.9008,2019-11-29 0330
-37.621,147.993,2019-11-29 0330
-37.63393,147.98741,2019-11-29 0330
-37.63599,147.96753,2019-11-29 0330
-37.62989,147.98671000000002,2019-11-29 0330
-37.45303,147.59482,2019-11-29 0330
-37.4489,147.59433,2019-11-29 0330
-37.4499,147.5844,2019-11-29 0330
-37.45037,147.57973,2019-11-29 0330
-37.63194,147.96693,2019-11-29 0330
-37.44389,147.56083999999998,2019-11-29 0330
-37.62518,147.9926,2019-11-29 0330
-37.625859999999996,147.98598,2019-11-29 0330
-37.62858,147.95966,2019-11-29 0330
-37.621140000000004,147.99194,2019-11-29 0330
-37.62454,147.95893999999998,2019-11-29 0330
-37.6171,147.99135,2019-11-29 0330
-37.619820000000004,147.96481,2019-11-29 0330
-37.65837,147.90524,2019-11-29 0330
-37.460190000000004,147.6279,2019-11-29 0330
-37.4598,147.632,2019-11-29 0330
-37.4594,147.63612,2019-11-29 0330
-37.46349,147.63698,2019-11-29 0330
-37.4639,147.63266000000002,2019-11-29 0330
-36.59895,147.24799,2019-11-29 0336
-36.5944,147.25139,2019-11-29 0336
-36.5948,147.24733999999998,2019-11-29 0336
-36.58903,147.26334,2019-11-29 0336
-36.58945,147.25898999999998,2019-11-29 0336
-36.58396,147.27213,2019-11-29 0336
-36.57983,147.27135,2019-11-29 0336
-36.5757,147.27058,2019-11-29 0336
-36.576190000000004,147.2655,2019-11-29 0336
-36.57158,147.26973999999998,2019-11-29 0336
-36.567,147.27366999999998,2019-11-29 0336
-36.567479999999996,147.26866,2019-11-29 0336
-36.56244,147.27736000000002,2019-11-29 0336
-36.55835,147.27618,2019-11-29 0336
-36.55643,147.2525,2019-11-29 0336
-36.55687,147.24791000000002,2019-11-29 0336
-36.55059,147.26944,2019-11-29 0336
-36.55104,147.26478999999998,2019-11-29 0336
-36.55148,147.26025,2019-11-29 0336
-36.54691,147.26398,2019-11-29 0336
-36.603559999999995,147.2439,2019-11-29 0336
-36.60406,147.23883,2019-11-29 0336
-36.59525,147.24281000000002,2019-11-29 0336
-36.57553,147.22906,2019-11-29 0336
-36.61633,147.15685,2019-11-29 0336
-36.61169,147.16103,2019-11-29 0336
-36.61381,147.13936,2019-11-29 0336
-36.609609999999996,147.13908,2019-11-29 0336
-36.60344,147.15891000000002,2019-11-29 0336
-36.59768,147.13103999999998,2019-11-29 0336
-36.58167,147.16547,2019-11-29 0336
-36.58218,147.1602,2019-11-29 0336
-36.54802,147.16373000000002,2019-11-29 0336
-36.54391,147.16253999999998,2019-11-29 0336
-36.547990000000006,147.16011,2019-11-29 0336
-36.54388,147.159,2019-11-29 0336
-36.55108,147.24867,2019-11-30 1436
-36.55236,147.25423,2019-11-30 1436
-36.55357,147.25948,2019-11-30 1436
-36.556059999999995,147.27029,2019-11-30 1436
-36.55559,147.24783,2019-11-30 1436
-36.55688,147.25342,2019-11-30 1436
-36.5605,147.26915,2019-11-30 1436
